STATEFP10,PUMACE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,geometry,SKC,total_per_region
53,11612,5311612,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island PUMA",G6120,S,160638807,279665546,+47.4764651,-122.4271168,"POLYGON ((-122.335874 47.26382, -122.336765 47.264428, -122.336992 47.264582, -122.342986 47.268665, -122.347359 47.27164399999999, -122.349228 47.272951, -122.350506 47.27384199999999, -122.35405 47.276324, -122.355345 47.27723, -122.355684 47.277466, -122.357164 47.278488, -122.357939 47.279023, -122.358267 47.279312, -122.358304 47.279369, -122.358356 47.279417, -122.358432 47.279478, -122.358797 47.279741, -122.359057 47.279923, -122.359108 47.27995, -122.359942 47.280458, -122.362085 47.281883, -122.362177 47.281948, -122.363129 47.282604, -122.3632 47.282651, -122.363356 47.28276, -122.36477 47.283749, -122.366045 47.284642, -122.367353 47.28552699999999, -122.368235 47.286124, -122.368616 47.286382, -122.368958 47.286626, -122.370558 47.287729, -122.371391 47.288304, -122.371503 47.28838, -122.37164 47.288475, -122.372824 47.289291, -122.373194 47.289547, -122.375555 47.291174, -122.376359 47.29172699999999, -122.376805 47.292035, -122.377647 47.292616, -122.379012 47.293558, -122.379802 47.294102, -122.381153 47.295033, -122.381238 47.295092, -122.381592 47.295336, -122.381839 47.295506, -122.382162 47.29572899999999, -122.382921 47.296252, -122.384321 47.297217, -122.384665 47.297508, -122.384678 47.297512, -122.384842 47.297557, -122.385153 47.297678, -122.385299 47.297751, -122.385571 47.297909, -122.386509 47.298558, -122.387021 47.29892599999999, -122.387918 47.299494, -122.389191 47.300365, -122.38941 47.300509, -122.389567 47.300597, -122.38965 47.300663, -122.391285 47.30202, -122.391373 47.302081, -122.39149 47.302162, -122.393495 47.303546, -122.393859 47.303795, -122.394637 47.30433499999999, -122.395149 47.304689, -122.395607 47.305005, -122.396577 47.305674, -122.396879 47.30588299999999, -122.399017 47.307356, -122.399564 47.30773199999999, -122.405136 47.311559, -122.40675 47.312663, -122.40861 47.313942, -122.41026 47.315075, -122.410535 47.315261, -122.410686 47.315364, -122.411354 47.315825, -122.413099 47.317031, -122.414459 47.317971, -122.41481 47.318214, -122.415488 47.318685, -122.417639 47.320169, -122.417975 47.320401, -122.418284 47.320615, -122.418303 47.320628, -122.418769 47.32095, -122.419127 47.321197, -122.423209 47.324018, -122.428263 47.327509, -122.435856 47.332753, -122.437252 47.333717, -122.439646 47.332107, -122.440971 47.331215, -122.44272 47.330163, -122.444121 47.329422, -122.448489 47.327078, -122.44955 47.326548, -122.451739 47.325456, -122.454485 47.324179, -122.457817 47.32276599999999, -122.463176 47.320798, -122.467701 47.31943, -122.471551 47.31862, -122.479569 47.317671, -122.480334 47.31757899999999, -122.483132 47.317391, -122.484064 47.317329, -122.485025 47.317336, -122.487677 47.317357, -122.491478 47.317294, -122.491887 47.317296, -122.492944 47.317303, -122.494083 47.317308, -122.496626 47.317488, -122.49745 47.317547, -122.499361 47.317683, -122.500513 47.317765, -122.503857 47.318205, -122.506625 47.318741, -122.510135 47.31962, -122.510982 47.319819, -122.513881 47.32053699999999, -122.517337 47.321578, -122.517866 47.321783, -122.520417 47.322775, -122.523572 47.324175, -122.525652 47.3254, -122.527303 47.326482, -122.528059 47.327014, -122.529507 47.328216, -122.529644 47.328336, -122.531355 47.329881, -122.532437 47.331004, -122.533474 47.332082, -122.534094 47.332726, -122.534781 47.33344, -122.537595 47.337339, -122.53893 47.33991899999999, -122.539481 47.341342, -122.539671 47.341836, -122.540119 47.342991, -122.540942 47.344818, -122.541074 47.345324, -122.541486 47.34690699999999, -122.541661 47.349193, -122.541388 47.351329, -122.54089 47.353347, -122.540063 47.355742, -122.539289 47.357504, -122.538305 47.359339, -122.537998 47.35988099999999, -122.535876 47.363362, -122.533211 47.367249, -122.531143 47.370103, -122.529072 47.37295899999999, -122.528424 47.374985, -122.528362 47.377036, -122.52882 47.37900399999999, -122.529849 47.381209, -122.531115 47.383161, -122.532212 47.384504, -122.532655 47.385046, -122.533626 47.385968, -122.536144 47.38836, -122.536292 47.388501, -122.536454 47.388695, -122.537213 47.38961, -122.537894 47.390431, -122.538793 47.39176399999999, -122.539269 47.392461, -122.539814 47.39444, -122.539784 47.395633, -122.539761 47.396552, -122.539211 47.398728, -122.538596 47.40018999999999, -122.538015 47.401199, -122.537904 47.401392, -122.536993 47.403355, -122.536982 47.403379, -122.536517 47.404396, -122.5364 47.404653, -122.536238 47.40493, -122.53573 47.40579899999999, -122.53519 47.40672199999999, -122.533892 47.408552, -122.532306 47.410464, -122.530813 47.412084, -122.530621 47.412293, -122.529921 47.413289, -122.527917 47.41613599999999, -122.527658 47.416601, -122.526807 47.418122, -122.525864 47.420226, -122.525798 47.420402, -122.524499 47.423871, -122.52384 47.426204, -122.523539 47.428263, -122.523335 47.430439, -122.523334 47.431116, -122.523334 47.432818, -122.52336 47.433038, -122.523424 47.433573, -122.523594 47.437327, -122.523505 47.442056, -122.523494 47.442674, -122.523479 47.443504, -122.523404 47.445185, -122.523281 47.446208, -122.523183 47.447012, -122.522743 47.449725, -122.521776 47.453468, -122.520888 47.456442, -122.520222 47.45868, -122.520156 47.458892, -122.519418 47.461108, -122.519311 47.461425, -122.519242 47.46163, -122.518979 47.462234, -122.518886 47.462439, -122.517672 47.464867, -122.516544 47.466742, -122.515954 47.46758, -122.514165 47.47011699999999, -122.513635 47.470809, -122.511619 47.473418, -122.509495 47.47604, -122.507892 47.477961, -122.506376 47.479781, -122.50543 47.480911, -122.505148 47.481249, -122.503099 47.483391, -122.501283 47.48527, -122.498163 47.488499, -122.496495 47.490478, -122.495564 47.491583, -122.493807 47.494117, -122.493415 47.494787, -122.492811 47.496027, -122.492751 47.49615, -122.491729 47.497601, -122.491116 47.498179, -122.490184 47.499052, -122.489829 47.499499, -122.487908 47.50191, -122.486494 47.50424599999999, -122.486019 47.505212, -122.485599 47.506268, -122.485219 47.507703, -122.485216 47.50818899999999, -122.485213 47.508837, -122.485208 47.510696, -122.485201 47.510848, -122.485043 47.511953, -122.484985 47.512363, -122.484929 47.51274799999999, -122.484886 47.513045, -122.48459 47.514017, -122.484277 47.515028, -122.483334 47.51741699999999, -122.482815 47.518322, -122.481839 47.51958, -122.481521 47.51999, -122.480016 47.52174, -122.47805 47.523552, -122.476905 47.524493, -122.475914 47.525282, -122.474045 47.52661699999999, -122.470689 47.52788899999999, -122.46985 47.528202, -122.468593 47.528743, -122.463754 47.530902, -122.461948 47.531518, -122.459918 47.53199499999999, -122.459677 47.532092, -122.458321 47.532735, -122.455101 47.534757, -122.454072 47.535457, -122.452359 47.536576, -122.450833 47.537477, -122.449935 47.538032, -122.44722 47.539904, -122.447017 47.54004399999999, -122.446499 47.540468, -122.446002 47.541008, -122.445435 47.541868, -122.445134 47.542482, -122.445026 47.542713, -122.444854 47.543333, -122.444778 47.544416, -122.444372 47.54783, -122.443864 47.551798, -122.443888 47.553717, -122.444013 47.554485, -122.444297 47.55556499999999, -122.444622 47.55646, -122.444772 47.556877, -122.445159 47.557759, -122.445723 47.558828, -122.447001 47.560745, -122.44849 47.562978, -122.450247 47.565615, -122.450834 47.566373, -122.451683 47.567468, -122.452447 47.568371, -122.453062 47.569097, -122.453249 47.569399, -122.453374 47.569604, -122.453994 47.57091, -122.454134 47.571318, -122.45448 47.572328, -122.454766 47.573685, -122.454787 47.57397, -122.454847 47.574757, -122.454781 47.576186, -122.454746 47.576391, -122.454726 47.576591, -122.454627 47.577209, -122.4541 47.579662, -122.453582 47.58123699999999, -122.453158 47.582208, -122.451696 47.585085, -122.451383 47.585702, -122.450513 47.587416, -122.449692 47.588963, -122.448332 47.59125299999999, -122.447883 47.59229699999999, -122.447569 47.59331299999999, -122.447305 47.594455, -122.447157 47.595574, -122.446984 47.597612, -122.446947 47.5981, -122.446859 47.599162, -122.446558 47.60277199999999, -122.446203 47.607035, -122.446063 47.60799799999999, -122.446503 47.611494, -122.446853 47.61242, -122.447298 47.613069, -122.447711 47.614209, -122.447908 47.614741, -122.448321 47.615696, -122.448615 47.61638199999999, -122.448642 47.616446, -122.44867 47.61651, -122.449203 47.617523, -122.449543 47.618171, -122.45005 47.619022, -122.451403 47.620957, -122.453006 47.622876, -122.453763 47.623782, -122.454252 47.624636, -122.454908 47.626561, -122.454985 47.627192, -122.45491 47.627647, -122.454567 47.62900699999999, -122.454372 47.629669, -122.454199 47.630258, -122.454069 47.630696, -122.453871 47.63137099999999, -122.453682 47.632013, -122.453522 47.632556, -122.453067 47.634524, -122.45284 47.636087, -122.452694 47.638749, -122.452675 47.63911, -122.452686 47.642348, -122.452812 47.643798, -122.453181 47.646248, -122.453251 47.646713, -122.453391 47.647654, -122.454105 47.651119, -122.454282 47.652018, -122.454346 47.652662, -122.454405 47.653253, -122.455216 47.655316, -122.456059 47.65770699999999, -122.456757 47.659683, -122.457251 47.661335, -122.458099 47.663906, -122.458569 47.665605, -122.459375 47.669161, -122.45962 47.671118, -122.459737 47.67212, -122.459774 47.672418, -122.459709 47.675379, -122.4597 47.675788, -122.459683 47.675916, -122.458971 47.680926, -122.458558 47.682498, -122.458111 47.683765, -122.458 47.684079, -122.457614 47.685171, -122.457488 47.68543, -122.456968 47.686504, -122.456092 47.688312, -122.454756 47.690489, -122.454429 47.690985, -122.453318 47.692671, -122.453026 47.693266, -122.452737 47.693789, -122.451562 47.695856, -122.450629 47.697496, -122.449862 47.698864, -122.449309 47.700139, -122.448927 47.700862, -122.448835 47.70103599999999, -122.448531 47.70152, -122.448055 47.702279, -122.446925 47.70447799999999, -122.446429 47.705188, -122.445657 47.706293, -122.444914 47.707091, -122.444314 47.707646, -122.441601 47.709459, -122.440025 47.710588, -122.439289 47.711232, -122.43746 47.713048, -122.437052 47.713926, -122.436881 47.714291, -122.436612 47.715198, -122.435789 47.717976, -122.435323 47.719821, -122.434396 47.724353, -122.434061 47.726357, -122.434002 47.726715, -122.433464 47.728908, -122.433291 47.729347, -122.433205 47.729578, -122.432673 47.730958, -122.432216 47.731932, -122.431994 47.732405, -122.42992 47.73528, -122.427149 47.745364, -122.427023 47.747501, -122.427029 47.74968699999999, -122.427175 47.751911, -122.427392 47.753954, -122.428098 47.758121, -122.428167 47.758345, -122.428925 47.760793, -122.42943 47.762425, -122.42962 47.762853, -122.429771 47.76318999999999, -122.430027 47.763765, -122.430277 47.764455, -122.431206 47.766464, -122.432768 47.769273, -122.434825 47.772774, -122.435014 47.773097, -122.437201 47.776446, -122.437886 47.777496, -122.438093 47.777814, -122.437829 47.777815, -122.437407 47.77781599999999, -122.436104 47.777821, -122.418318 47.777885, -122.401987 47.77793399999999, -122.40086 47.77794799999999, -122.400207 47.777945, -122.398825 47.777938, -122.398185 47.770233, -122.39352 47.76338399999999, -122.384779 47.756757, -122.387131 47.748735, -122.386786 47.746859, -122.385926 47.745491, -122.381948 47.739163, -122.381268 47.734302, -122.381198 47.733798, -122.380182 47.72417799999999, -122.38074 47.72219399999999, -122.380705 47.71975399999999, -122.380683 47.718188, -122.383667 47.71441, -122.384415 47.711364, -122.389301 47.709043, -122.392176 47.706564, -122.398596 47.703899, -122.405446 47.701427, -122.407053 47.699831, -122.409222 47.69768, -122.410088 47.694688, -122.409955 47.689849, -122.41069 47.688443, -122.4111 47.686719, -122.411631 47.686719, -122.419548 47.678899, -122.425243 47.673274, -122.431234 47.667356, -122.436979 47.665971, -122.440106 47.664202, -122.441231 47.660834, -122.43873 47.657886, -122.431917 47.655384, -122.431581 47.655178, -122.425431 47.651053, -122.424389 47.64990299999999, -122.423018 47.64839, -122.422517 47.64561, -122.422391 47.644999, -122.42176 47.641937, -122.420519 47.639968, -122.417644 47.636515, -122.416393 47.635808, -122.408669 47.631443, -122.40602 47.629946, -122.398949 47.628088, -122.398645 47.628009, -122.393662 47.626691, -122.389747 47.625656, -122.387728 47.625312, -122.379856 47.62397, -122.376287 47.622102, -122.375529 47.621706, -122.374208 47.621015, -122.369903 47.618764, -122.369576 47.618593, -122.36229 47.614782, -122.36161 47.61442599999999, -122.358229 47.612657, -122.354527 47.61072, -122.351354 47.609061, -122.351255 47.60901, -122.349876 47.607625, -122.345442 47.603174, -122.344737 47.60232, -122.344837 47.59922, -122.346513 47.59567, -122.349837 47.593914, -122.360105 47.591537, -122.364466 47.590528, -122.372415 47.588688, -122.374004 47.589996, -122.375673 47.591369, -122.377916 47.594659, -122.37979 47.597523, -122.383912 47.599376, -122.387784 47.600639, -122.38994 47.599389, -122.393779 47.596765, -122.396221 47.593885, -122.396777 47.593228, -122.399949 47.590775, -122.404608 47.587174, -122.405217 47.586873, -122.40681 47.58608599999999, -122.410833 47.584103, -122.411922 47.583759, -122.413102 47.58338699999999, -122.413278 47.583331, -122.42139 47.580768, -122.422566 47.580397, -122.423194 47.57984, -122.424937 47.578291, -122.425436 47.575764, -122.424189 47.572649, -122.423903 47.572517, -122.419008 47.570266, -122.415951 47.56886, -122.414266 47.567533, -122.413704 47.567091, -122.413454 47.564396, -122.409757 47.560272, -122.405966 47.555469, -122.405262 47.554081, -122.404614 47.55280399999999, -122.402846 47.549321, -122.403401 47.546488, -122.403719 47.544856, -122.401731 47.540087, -122.401238 47.536941, -122.402149 47.535963, -122.403359 47.534667, -122.404919 47.532249, -122.405479 47.531382, -122.404729 47.528266, -122.400365 47.524561, -122.402417 47.522008, -122.402735 47.519339, -122.403607 47.516222, -122.401331 47.513941, -122.399833 47.512442, -122.399741 47.512349, -122.395502 47.50637, -122.39409 47.504692, -122.389268 47.498959, -122.380283 47.4933, -122.380128 47.493203, -122.379362 47.492866, -122.375652 47.491237, -122.37141 47.487839, -122.370048 47.486748, -122.368923 47.485847, -122.366306 47.481635, -122.366704 47.481109, -122.368647 47.478547, -122.370356 47.476114, -122.370916 47.475319, -122.373035 47.471951, -122.373686 47.469893, -122.374156 47.468413, -122.373159 47.465802, -122.373266 47.46473, -122.373408 47.463275, -122.372786 47.460244, -122.3737 47.4598, -122.378823 47.457317, -122.384145 47.454603, -122.38587 47.453077, -122.387382 47.451739, -122.38651 47.447865, -122.38315 47.446349, -122.37846 47.445494, -122.377084 47.445258, -122.368209 47.443738, -122.361088 47.440267, -122.360702 47.440079, -122.359294 47.438782, -122.358139 47.437718, -122.356893 47.432749, -122.356627 47.431307, -122.35643 47.430235, -122.355773 47.426685, -122.355754 47.426612, -122.354821 47.422944, -122.35453 47.42180099999999, -122.353887 47.419385, -122.35341 47.417589, -122.35255 47.41581, -122.351294 47.41320899999999, -122.347435 47.410684, -122.343594 47.408505, -122.340833 47.406927, -122.333809 47.40694, -122.333155 47.406941, -122.333081 47.406941, -122.331975 47.406978, -122.331735 47.406979, -122.331093 47.407007, -122.330369 47.40701, -122.329636 47.407013, -122.329213 47.40702599999999, -122.32914 47.407055, -122.329082 47.407086, -122.329047 47.407132, -122.329045 47.407176, -122.329066 47.407602, -122.329087 47.407816, -122.329126 47.408389, -122.329108 47.408474, -122.327712 47.408564, -122.327603 47.40857099999999, -122.327528 47.40857099999999, -122.327458 47.40857, -122.32725 47.40857, -122.327058 47.40857, -122.326915 47.408541, -122.326739 47.408504, -122.326643 47.408485, -122.326483 47.408431, -122.326391 47.408385, -122.326243 47.408312, -122.326186 47.408275, -122.325757 47.407991, -122.325132 47.407501, -122.324927 47.407673, -122.324881 47.407772, -122.324861 47.408136, -122.32484 47.408243, -122.324776 47.408337, -122.324692 47.408399, -122.324657 47.408425, -122.324474 47.408464, -122.324283 47.408471, -122.322524 47.408449, -122.319919 47.40842199999999, -122.318474 47.408399, -122.318257 47.408396, -122.31748 47.408387, -122.3173 47.408385, -122.316043 47.408369, -122.315278 47.408359, -122.314845 47.408357, -122.313152 47.408333, -122.310435 47.40831499999999, -122.308927 47.408305, -122.307747 47.408297, -122.306603 47.408289, -122.305352 47.408281, -122.302515 47.408261, -122.299068 47.408238, -122.298321 47.408234, -122.298209 47.408233, -122.298131 47.408232, -122.297208 47.40822199999999, -122.296567 47.408215, -122.296017 47.408213, -122.295176 47.408206, -122.29486 47.408203, -122.294522 47.4082, -122.293694 47.40819399999999, -122.292183 47.408186, -122.292367 47.407302, -122.292436 47.40687, -122.292465 47.406645, -122.292548 47.405992, -122.292612 47.40528399999999, -122.292651 47.40458899999999, -122.292652 47.404562, -122.292663 47.403757, -122.292664 47.403628, -122.292665 47.403568, -122.292601 47.402256, -122.292563 47.40177, -122.292541 47.401606, -122.29253 47.40145, -122.292455 47.400945, -122.292255 47.399594, -122.292083 47.398441, -122.291956 47.39758699999999, -122.291727 47.396065, -122.29169 47.39582499999999, -122.291654 47.395587, -122.291649 47.395554, -122.291378 47.393769, -122.291354 47.39361299999999, -122.291077 47.391831, -122.291051 47.391664, -122.291136 47.39169099999999, -122.291873 47.391859, -122.292336 47.392036, -122.292638 47.39215799999999, -122.292806 47.392218, -122.293332 47.392457, -122.293892 47.39279399999999, -122.294739 47.39348, -122.294932 47.393649, -122.295396 47.394057, -122.295481 47.39422099999999, -122.29592 47.394594, -122.295964 47.39463, -122.296098 47.394723, -122.296239 47.39481, -122.296511 47.394954, -122.296638 47.395013, -122.296833 47.395095, -122.297001 47.395157, -122.297156 47.395208, -122.297437 47.395286, -122.297618 47.395328, -122.297878 47.395378, -122.298531 47.395483, -122.298848 47.39553, -122.29879 47.39374, -122.297746 47.393724, -122.297557 47.393724, -122.297187 47.393721, -122.297191 47.392464, -122.29521 47.392439, -122.295238 47.392315, -122.296239 47.392333, -122.296259 47.392173, -122.296027 47.392185, -122.295645 47.392185, -122.295674 47.392057, -122.295195 47.392031, -122.295364 47.391345, -122.295445 47.390965, -122.295527 47.390965, -122.29627 47.390964, -122.297204 47.39096199999999, -122.297198 47.390426, -122.295809 47.390432, -122.295579 47.390403, -122.295789 47.389576, -122.295921 47.38901, -122.29722 47.389033, -122.297229 47.388383, -122.297244 47.387384, -122.296389 47.387377, -122.296326 47.38737099999999, -122.29642 47.38705299999999, -122.296484 47.386781, -122.296543 47.386522, -122.296709 47.386523, -122.297288 47.386528, -122.297723 47.386525, -122.29816 47.38652099999999, -122.298543 47.386519, -122.2986 47.386518, -122.29861 47.386223, -122.298646 47.384944, -122.298656 47.384682, -122.298594 47.384681, -122.298448 47.384679, -122.29762 47.38467, -122.29762 47.384562, -122.29762 47.384504, -122.29762 47.38448, -122.29762 47.384395, -122.29762 47.384319, -122.29762 47.384257, -122.297105 47.38423299999999, -122.29743 47.382893, -122.297511 47.382589, -122.298671 47.382586, -122.298676 47.382166, -122.298709 47.381147, -122.299621 47.38114299999999, -122.300533 47.381103, -122.300542 47.380339, -122.300533 47.379451, -122.300616 47.379451, -122.301826 47.379465, -122.301956 47.37945, -122.30212 47.37942899999999, -122.303727 47.379467, -122.303766 47.379484, -122.303828 47.37949099999999, -122.304802 47.379498, -122.304929 47.379498, -122.306088 47.379534, -122.306722 47.379548, -122.30718 47.379554, -122.307899 47.37956, -122.307861 47.37778, -122.307823 47.37607999999999, -122.307822 47.375981, -122.306811 47.375965, -122.305746 47.375949, -122.304691 47.375933, -122.303378 47.375913, -122.302826 47.375905, -122.302737 47.375904, -122.302557 47.3759, -122.302557 47.375544, -122.302557 47.375407, -122.302557 47.375379, -122.302557 47.375352, -122.302557 47.375204, -122.302557 47.375149, -122.302557 47.375001, -122.302557 47.374835, -122.302557 47.374809, -122.302557 47.374641, -122.302557 47.374576, -122.302533 47.374392, -122.300907 47.374336, -122.301072 47.374013, -122.30138 47.373451, -122.301634 47.372951, -122.301993 47.372281, -122.302319 47.371647, -122.302673 47.370965, -122.3031 47.37016999999999, -122.303324 47.369767, -122.303848 47.368703, -122.303756 47.368702, -122.303694 47.36870099999999, -122.302557 47.36869, -122.30175 47.368681, -122.301279 47.368677, -122.301012 47.368674, -122.300432 47.368668, -122.299239 47.368654, -122.299024 47.368662, -122.298765 47.368691, -122.298519 47.368739, -122.298233 47.368832, -122.29763 47.369093, -122.29659 47.369546, -122.296277 47.369662, -122.296149 47.369702, -122.295863 47.369772, -122.295697 47.369802, -122.295547 47.369823, -122.295386 47.369839, -122.295203 47.36984899999999, -122.294861 47.369845, -122.294276 47.369791, -122.293761 47.36973, -122.294083 47.36847299999999, -122.295191 47.364157, -122.295396 47.363403, -122.295486 47.363072, -122.29553 47.362813, -122.296019 47.360936, -122.296577 47.358739, -122.29663 47.358488, -122.296695 47.358124, -122.296731 47.357844, -122.296814 47.357059, -122.29684 47.356405, -122.29684 47.35577199999999, -122.296819 47.355307, -122.296756 47.354821, -122.296656 47.35428599999999, -122.296641 47.3542, -122.296563 47.353858, -122.296458 47.353448, -122.296375 47.353184, -122.296192 47.352668, -122.295998 47.352175, -122.295805 47.351721, -122.295633 47.351357, -122.294015 47.348227, -122.293841 47.347853, -122.293705 47.347531, -122.293469 47.346913, -122.293319 47.346415, -122.293258 47.34617799999999, -122.293137 47.345599, -122.293073 47.345082, -122.293017 47.344697, -122.292988 47.34433, -122.29297 47.344009, -122.292973 47.343324, -122.292973 47.343245, -122.293034 47.342234, -122.293144 47.340972, -122.293219 47.340109, -122.29344 47.337088, -122.293476 47.336719, -122.293582 47.335666, -122.29364 47.334878, -122.293799 47.33320399999999, -122.29414 47.32947, -122.294386 47.327285, -122.294536 47.325447, -122.294598 47.324874, -122.294655 47.324521, -122.294998 47.322648, -122.295064 47.322384, -122.295165 47.321888, -122.29593 47.319585, -122.296279 47.318743, -122.296662 47.31780000000001, -122.296686 47.317742, -122.297751 47.315121, -122.298372 47.313626, -122.299386 47.311187, -122.299907 47.309856, -122.300731 47.307815, -122.300998 47.307074, -122.302817 47.301678, -122.303181 47.300602, -122.305545 47.293685, -122.30659 47.290552, -122.306816 47.289879, -122.306861 47.289721, -122.306877 47.289673, -122.30692 47.289542, -122.307023 47.289247, -122.307382 47.288131, -122.307513 47.287724, -122.308267 47.285382, -122.308538 47.284546, -122.308917 47.283433, -122.309161 47.282731, -122.309365 47.282175, -122.309574 47.28169399999999, -122.309778 47.28125, -122.309976 47.280855, -122.310203 47.28046699999999, -122.310409 47.280095, -122.310821 47.279414, -122.310896 47.279291, -122.310995 47.279136, -122.311049 47.279051, -122.311183 47.278839, -122.312556 47.276621, -122.313289 47.275434, -122.314176 47.274033, -122.314346 47.27378299999999, -122.314949 47.272936, -122.31533 47.27243199999999, -122.315689 47.271976, -122.316194 47.27137, -122.316407 47.271113, -122.316491 47.271019, -122.316762 47.270734, -122.317371 47.270079, -122.317861 47.269571, -122.317996 47.269433, -122.318548 47.268892, -122.31967 47.26782799999999, -122.319854 47.267664, -122.320036 47.267492, -122.322181 47.265521, -122.322275 47.26544, -122.322395 47.265324, -122.322631 47.265108, -122.323089 47.264688, -122.323286 47.264508, -122.323396 47.264407, -122.323541 47.264274, -122.327216 47.260908, -122.327588 47.260558, -122.327982 47.260168, -122.328314 47.259821, -122.328387 47.259745, -122.328696 47.259412, -122.329163 47.25888, -122.329463 47.258517, -122.329743 47.25816, -122.32999 47.257825, -122.330162 47.257564, -122.330295 47.257364, -122.331322 47.257365, -122.334246 47.257369, -122.334914 47.257366, -122.33492 47.257594, -122.334911 47.25791599999999, -122.334929 47.259572, -122.334974 47.259676, -122.334995 47.260184, -122.335022 47.260937, -122.335024 47.261003, -122.334979 47.261027, -122.334913 47.26195, -122.33483 47.26311, -122.335463 47.263541, -122.335874 47.26382))",1,2125.0
